"bin_i","bin_j","chr","count"
59,1,"Chr3",2
59,2,"Chr3",4
59,3,"Chr3",5
59,4,"Chr3",6
59,5,"Chr3",6
59,6,"Chr3",8
59,7,"Chr3",5
59,8,"Chr3",10
59,9,"Chr3",6
59,10,"Chr3",16
59,11,"Chr3",12
59,12,"Chr3",15
59,13,"Chr3",7
59,14,"Chr3",8
59,15,"Chr3",8
59,16,"Chr3",8
59,17,"Chr3",6
59,18,"Chr3",8
59,19,"Chr3",2
59,20,"Chr3",4
59,21,"Chr3",5
59,22,"Chr3",5
59,23,"Chr3",5
59,24,"Chr3",0
59,25,"Chr3",2
59,26,"Chr3",1
59,27,"Chr3",5
59,28,"Chr3",7
59,29,"Chr3",7
59,30,"Chr3",9
59,31,"Chr3",7
59,32,"Chr3",7
59,33,"Chr3",8
59,34,"Chr3",15
59,35,"Chr3",12
59,36,"Chr3",13
59,37,"Chr3",6
59,38,"Chr3",8
59,39,"Chr3",10
59,40,"Chr3",2
59,41,"Chr3",4
59,42,"Chr3",4
59,43,"Chr3",1
59,44,"Chr3",2
59,45,"Chr3",62
59,46,"Chr3",55
59,47,"Chr3",49
59,48,"Chr3",42
59,49,"Chr3",58
59,50,"Chr3",70
59,51,"Chr3",77
59,52,"Chr3",74
59,53,"Chr3",175
59,54,"Chr3",225
59,55,"Chr3",369
59,56,"Chr3",621
59,57,"Chr3",1363
59,58,"Chr3",2724
59,59,"Chr3",6394
59,60,"Chr3",3075
59,61,"Chr3",595
59,62,"Chr3",339
59,63,"Chr3",202
59,64,"Chr3",139
59,65,"Chr3",7
59,66,"Chr3",3
59,67,"Chr3",6
59,68,"Chr3",5
59,69,"Chr3",12
59,70,"Chr3",10
59,71,"Chr3",8
59,72,"Chr3",9
59,73,"Chr3",24
59,74,"Chr3",7
59,75,"Chr3",9
59,76,"Chr3",5
59,77,"Chr3",2
59,78,"Chr3",6
59,79,"Chr3",4
59,80,"Chr3",4
60,1,"Chr3",1
60,2,"Chr3",5
60,3,"Chr3",4
60,4,"Chr3",4
60,5,"Chr3",2
60,6,"Chr3",5
60,7,"Chr3",2
60,8,"Chr3",4
60,9,"Chr3",5
60,10,"Chr3",11
60,11,"Chr3",7
60,12,"Chr3",2
60,13,"Chr3",6
60,14,"Chr3",6
60,15,"Chr3",8
60,16,"Chr3",11
60,17,"Chr3",4
60,18,"Chr3",3
60,19,"Chr3",2
60,20,"Chr3",4
60,21,"Chr3",9
60,22,"Chr3",4
60,23,"Chr3",3
60,24,"Chr3",9
60,25,"Chr3",4
60,26,"Chr3",4
60,27,"Chr3",4
60,28,"Chr3",7
60,29,"Chr3",8
60,30,"Chr3",6
60,31,"Chr3",8
60,32,"Chr3",11
60,33,"Chr3",8
60,34,"Chr3",5
60,35,"Chr3",9
60,36,"Chr3",8
60,37,"Chr3",8
60,38,"Chr3",9
60,39,"Chr3",7
60,40,"Chr3",8
60,41,"Chr3",5
60,42,"Chr3",0
60,43,"Chr3",5
60,44,"Chr3",2
60,45,"Chr3",41
60,46,"Chr3",47
60,47,"Chr3",52
60,48,"Chr3",41
60,49,"Chr3",62
60,50,"Chr3",64
60,51,"Chr3",67
60,52,"Chr3",67
60,53,"Chr3",174
60,54,"Chr3",222
60,55,"Chr3",279
60,56,"Chr3",480
60,57,"Chr3",987
60,58,"Chr3",1759
60,59,"Chr3",3075
60,60,"Chr3",6114
60,61,"Chr3",776
60,62,"Chr3",440
60,63,"Chr3",231
60,64,"Chr3",145
60,65,"Chr3",7
60,66,"Chr3",3
60,67,"Chr3",7
60,68,"Chr3",3
60,69,"Chr3",4
60,70,"Chr3",7
60,71,"Chr3",8
60,72,"Chr3",8
60,73,"Chr3",14
60,74,"Chr3",11
60,75,"Chr3",8
60,76,"Chr3",4
60,77,"Chr3",5
60,78,"Chr3",3
60,79,"Chr3",3
60,80,"Chr3",5
61,1,"Chr3",2
61,2,"Chr3",2
61,3,"Chr3",2
61,4,"Chr3",5
61,5,"Chr3",1
61,6,"Chr3",6
61,7,"Chr3",2
61,8,"Chr3",4
61,9,"Chr3",4
61,10,"Chr3",5
61,11,"Chr3",3
61,12,"Chr3",8
61,13,"Chr3",7
61,14,"Chr3",2
61,15,"Chr3",6
61,16,"Chr3",4
61,17,"Chr3",6
61,18,"Chr3",8
61,19,"Chr3",4
61,20,"Chr3",3
61,21,"Chr3",1
61,22,"Chr3",2
61,23,"Chr3",5
61,24,"Chr3",4
61,25,"Chr3",2
61,26,"Chr3",4
61,27,"Chr3",4
61,28,"Chr3",3
61,29,"Chr3",4
61,30,"Chr3",3
61,31,"Chr3",8
61,32,"Chr3",6
61,33,"Chr3",3
61,34,"Chr3",9
61,35,"Chr3",4
61,36,"Chr3",8
61,37,"Chr3",4
61,38,"Chr3",6
61,39,"Chr3",8
61,40,"Chr3",5
61,41,"Chr3",3
61,42,"Chr3",5
61,43,"Chr3",6
61,44,"Chr3",1
61,45,"Chr3",71
61,46,"Chr3",61
61,47,"Chr3",66
61,48,"Chr3",80
61,49,"Chr3",78
61,50,"Chr3",99
61,51,"Chr3",91
61,52,"Chr3",133
61,53,"Chr3",71
61,54,"Chr3",71
61,55,"Chr3",120
61,56,"Chr3",156
61,57,"Chr3",248
61,58,"Chr3",423
61,59,"Chr3",595
61,60,"Chr3",776
61,61,"Chr3",4928
61,62,"Chr3",1877
61,63,"Chr3",808
61,64,"Chr3",450
61,65,"Chr3",3
61,66,"Chr3",4
61,67,"Chr3",3
61,68,"Chr3",1
61,69,"Chr3",2
61,70,"Chr3",7
61,71,"Chr3",7
61,72,"Chr3",8
61,73,"Chr3",10
61,74,"Chr3",1
61,75,"Chr3",4
61,76,"Chr3",7
61,77,"Chr3",4
61,78,"Chr3",4
61,79,"Chr3",3
61,80,"Chr3",5
62,1,"Chr3",2
62,2,"Chr3",5
62,3,"Chr3",3
62,4,"Chr3",1
62,5,"Chr3",3
62,6,"Chr3",6
62,7,"Chr3",9
62,8,"Chr3",5
62,9,"Chr3",4
62,10,"Chr3",2
62,11,"Chr3",6
62,12,"Chr3",4
62,13,"Chr3",7
62,14,"Chr3",6
62,15,"Chr3",4
62,16,"Chr3",2
62,17,"Chr3",2
62,18,"Chr3",4
62,19,"Chr3",3
62,20,"Chr3",4
62,21,"Chr3",3
62,22,"Chr3",5
62,23,"Chr3",1
62,24,"Chr3",2
62,25,"Chr3",4
62,26,"Chr3",2
62,27,"Chr3",2
62,28,"Chr3",6
62,29,"Chr3",1
62,30,"Chr3",4
62,31,"Chr3",4
62,32,"Chr3",6
62,33,"Chr3",7
62,34,"Chr3",5
62,35,"Chr3",0
62,36,"Chr3",6
62,37,"Chr3",5
62,38,"Chr3",0
62,39,"Chr3",7
62,40,"Chr3",5
62,41,"Chr3",5
62,42,"Chr3",5
62,43,"Chr3",0
62,44,"Chr3",4
62,45,"Chr3",51
62,46,"Chr3",56
62,47,"Chr3",64
62,48,"Chr3",61
62,49,"Chr3",58
62,50,"Chr3",83
62,51,"Chr3",93
62,52,"Chr3",103
62,53,"Chr3",68
62,54,"Chr3",81
62,55,"Chr3",71
62,56,"Chr3",125
62,57,"Chr3",188
62,58,"Chr3",268
62,59,"Chr3",339
62,60,"Chr3",440
62,61,"Chr3",1877
62,62,"Chr3",2964
62,63,"Chr3",1155
62,64,"Chr3",547
62,65,"Chr3",3
62,66,"Chr3",4
62,67,"Chr3",2
62,68,"Chr3",4
62,69,"Chr3",3
62,70,"Chr3",2
62,71,"Chr3",5
62,72,"Chr3",10
62,73,"Chr3",4
62,74,"Chr3",3
62,75,"Chr3",3
62,76,"Chr3",5
62,77,"Chr3",4
62,78,"Chr3",4
62,79,"Chr3",3
62,80,"Chr3",1
63,1,"Chr3",3
63,2,"Chr3",1
63,3,"Chr3",2
63,4,"Chr3",0
63,5,"Chr3",6
63,6,"Chr3",8
63,7,"Chr3",5
63,8,"Chr3",3
63,9,"Chr3",1
63,10,"Chr3",2
63,11,"Chr3",4
63,12,"Chr3",5
63,13,"Chr3",7
63,14,"Chr3",2
63,15,"Chr3",6
63,16,"Chr3",7
63,17,"Chr3",1
63,18,"Chr3",1
63,19,"Chr3",4
63,20,"Chr3",5
63,21,"Chr3",7
63,22,"Chr3",5
63,23,"Chr3",3
63,24,"Chr3",4
63,25,"Chr3",4
63,26,"Chr3",9
63,27,"Chr3",2
63,28,"Chr3",2
63,29,"Chr3",3
63,30,"Chr3",2
63,31,"Chr3",5
63,32,"Chr3",5
63,33,"Chr3",4
63,34,"Chr3",9
63,35,"Chr3",7
63,36,"Chr3",2
63,37,"Chr3",5
63,38,"Chr3",7
63,39,"Chr3",4
63,40,"Chr3",3
63,41,"Chr3",2
63,42,"Chr3",0
63,43,"Chr3",3
63,44,"Chr3",3
63,45,"Chr3",62
63,46,"Chr3",47
63,47,"Chr3",52
63,48,"Chr3",69
63,49,"Chr3",77
63,50,"Chr3",80
63,51,"Chr3",85
63,52,"Chr3",99
63,53,"Chr3",62
63,54,"Chr3",73
63,55,"Chr3",65
63,56,"Chr3",84
63,57,"Chr3",143
63,58,"Chr3",173
63,59,"Chr3",202
63,60,"Chr3",231
63,61,"Chr3",808
63,62,"Chr3",1155
63,63,"Chr3",1788
63,64,"Chr3",796
63,65,"Chr3",4
63,66,"Chr3",4
63,67,"Chr3",4
63,68,"Chr3",6
63,69,"Chr3",3
63,70,"Chr3",6
63,71,"Chr3",2
63,72,"Chr3",2
63,73,"Chr3",6
63,74,"Chr3",5
63,75,"Chr3",5
63,76,"Chr3",3
63,77,"Chr3",7
63,78,"Chr3",6
63,79,"Chr3",2
63,80,"Chr3",1
64,1,"Chr3",2
64,2,"Chr3",3
64,3,"Chr3",6
64,4,"Chr3",3
64,5,"Chr3",3
64,6,"Chr3",3
64,7,"Chr3",4
64,8,"Chr3",2
64,9,"Chr3",4
64,10,"Chr3",3
64,11,"Chr3",3
64,12,"Chr3",7
64,13,"Chr3",3
64,14,"Chr3",4
64,15,"Chr3",5
64,16,"Chr3",3
64,17,"Chr3",4
64,18,"Chr3",5
64,19,"Chr3",5
64,20,"Chr3",5
64,21,"Chr3",3
64,22,"Chr3",3
64,23,"Chr3",3
64,24,"Chr3",6
64,25,"Chr3",5
64,26,"Chr3",5
64,27,"Chr3",3
64,28,"Chr3",3
64,29,"Chr3",4
64,30,"Chr3",4
64,31,"Chr3",6
64,32,"Chr3",7
64,33,"Chr3",2
64,34,"Chr3",3
64,35,"Chr3",3
64,36,"Chr3",9
64,37,"Chr3",2
64,38,"Chr3",1
64,39,"Chr3",2
64,40,"Chr3",2
64,41,"Chr3",2
64,42,"Chr3",5
64,43,"Chr3",1
64,44,"Chr3",2
64,45,"Chr3",47
64,46,"Chr3",57
64,47,"Chr3",64
64,48,"Chr3",69
64,49,"Chr3",79
64,50,"Chr3",77
64,51,"Chr3",74
64,52,"Chr3",95
64,53,"Chr3",71
64,54,"Chr3",58
64,55,"Chr3",65
64,56,"Chr3",53
64,57,"Chr3",86
64,58,"Chr3",116
64,59,"Chr3",139
64,60,"Chr3",145
64,61,"Chr3",450
64,62,"Chr3",547
64,63,"Chr3",796
64,64,"Chr3",1519
64,65,"Chr3",6
64,66,"Chr3",6
64,67,"Chr3",3
64,68,"Chr3",4
64,69,"Chr3",1
64,70,"Chr3",1
64,71,"Chr3",6
64,72,"Chr3",3
64,73,"Chr3",4
64,74,"Chr3",4
64,75,"Chr3",2
64,76,"Chr3",4
64,77,"Chr3",2
64,78,"Chr3",3
64,79,"Chr3",1
64,80,"Chr3",5
65,1,"Chr4",1
65,2,"Chr4",5
65,3,"Chr4",7
65,4,"Chr4",6
65,5,"Chr4",3
65,6,"Chr4",4
65,7,"Chr4",1
65,8,"Chr4",6
65,9,"Chr4",2
65,10,"Chr4",7
65,11,"Chr4",5
65,12,"Chr4",5
65,13,"Chr4",6
65,14,"Chr4",4
65,15,"Chr4",5
65,16,"Chr4",8
65,17,"Chr4",1
65,18,"Chr4",3
65,19,"Chr4",2
65,20,"Chr4",3
65,21,"Chr4",4
65,22,"Chr4",3
65,23,"Chr4",6
65,24,"Chr4",1
65,25,"Chr4",8
65,26,"Chr4",2
65,27,"Chr4",4
65,28,"Chr4",5
65,29,"Chr4",6
65,30,"Chr4",4
65,31,"Chr4",5
65,32,"Chr4",4
65,33,"Chr4",8
65,34,"Chr4",6
65,35,"Chr4",3
65,36,"Chr4",3
65,37,"Chr4",7
65,38,"Chr4",2
65,39,"Chr4",6
65,40,"Chr4",3
65,41,"Chr4",0
65,42,"Chr4",3
65,43,"Chr4",0
65,44,"Chr4",3
65,45,"Chr4",3
65,46,"Chr4",5
65,47,"Chr4",1
65,48,"Chr4",4
65,49,"Chr4",3
65,50,"Chr4",7
65,51,"Chr4",7
65,52,"Chr4",4
65,53,"Chr4",6
65,54,"Chr4",7
65,55,"Chr4",5
65,56,"Chr4",5
65,57,"Chr4",2
65,58,"Chr4",3
65,59,"Chr4",7
65,60,"Chr4",7
65,61,"Chr4",3
65,62,"Chr4",3
65,63,"Chr4",4
65,64,"Chr4",6
65,65,"Chr4",1884
65,66,"Chr4",1128
65,67,"Chr4",801
65,68,"Chr4",621
65,69,"Chr4",470
65,70,"Chr4",348
65,71,"Chr4",215
65,72,"Chr4",144
65,73,"Chr4",69
65,74,"Chr4",75
65,75,"Chr4",54
65,76,"Chr4",38
65,77,"Chr4",59
65,78,"Chr4",47
65,79,"Chr4",37
65,80,"Chr4",56
66,1,"Chr4",7
66,2,"Chr4",6
66,3,"Chr4",4
66,4,"Chr4",4
66,5,"Chr4",3
66,6,"Chr4",4
66,7,"Chr4",7
66,8,"Chr4",8
66,9,"Chr4",10
66,10,"Chr4",5
66,11,"Chr4",9
66,12,"Chr4",10
66,13,"Chr4",10
66,14,"Chr4",6
66,15,"Chr4",5
66,16,"Chr4",1
66,17,"Chr4",9
66,18,"Chr4",6
66,19,"Chr4",4
66,20,"Chr4",3
66,21,"Chr4",4
66,22,"Chr4",4
66,23,"Chr4",6
66,24,"Chr4",0
66,25,"Chr4",3
66,26,"Chr4",3
66,27,"Chr4",5
66,28,"Chr4",4
66,29,"Chr4",3
66,30,"Chr4",4
66,31,"Chr4",6
66,32,"Chr4",7
66,33,"Chr4",5
66,34,"Chr4",7
66,35,"Chr4",5
66,36,"Chr4",11
66,37,"Chr4",8
66,38,"Chr4",10
66,39,"Chr4",9
66,40,"Chr4",6
66,41,"Chr4",3
66,42,"Chr4",3
66,43,"Chr4",2
66,44,"Chr4",1
66,45,"Chr4",1
66,46,"Chr4",3
66,47,"Chr4",5
66,48,"Chr4",4
66,49,"Chr4",7
66,50,"Chr4",3
66,51,"Chr4",10
66,52,"Chr4",6
66,53,"Chr4",7
66,54,"Chr4",9
66,55,"Chr4",4
66,56,"Chr4",5
66,57,"Chr4",5
66,58,"Chr4",5
66,59,"Chr4",3
66,60,"Chr4",3
66,61,"Chr4",4
66,62,"Chr4",4
66,63,"Chr4",4
66,64,"Chr4",6
66,65,"Chr4",1128
66,66,"Chr4",3021
66,67,"Chr4",1818
66,68,"Chr4",1266
66,69,"Chr4",813
66,70,"Chr4",572
66,71,"Chr4",314
66,72,"Chr4",227
66,73,"Chr4",85
66,74,"Chr4",52
66,75,"Chr4",71
66,76,"Chr4",59
66,77,"Chr4",59
66,78,"Chr4",61
66,79,"Chr4",61
66,80,"Chr4",43
67,1,"Chr4",1
67,2,"Chr4",4
67,3,"Chr4",2
67,4,"Chr4",4
67,5,"Chr4",3
67,6,"Chr4",6
67,7,"Chr4",3
67,8,"Chr4",7
67,9,"Chr4",8
67,10,"Chr4",8
67,11,"Chr4",14
67,12,"Chr4",14
67,13,"Chr4",11
67,14,"Chr4",8
67,15,"Chr4",12
67,16,"Chr4",9
67,17,"Chr4",8
67,18,"Chr4",6
67,19,"Chr4",4
67,20,"Chr4",2
67,21,"Chr4",2
67,22,"Chr4",1
67,23,"Chr4",6
67,24,"Chr4",3
67,25,"Chr4",4
67,26,"Chr4",6
67,27,"Chr4",6
67,28,"Chr4",5
67,29,"Chr4",4
67,30,"Chr4",3
67,31,"Chr4",7
67,32,"Chr4",9
67,33,"Chr4",9
67,34,"Chr4",9
67,35,"Chr4",13
67,36,"Chr4",11
67,37,"Chr4",12
67,38,"Chr4",10
67,39,"Chr4",3
67,40,"Chr4",4
67,41,"Chr4",8
67,42,"Chr4",6
67,43,"Chr4",3
67,44,"Chr4",9
67,45,"Chr4",5
67,46,"Chr4",2
67,47,"Chr4",3
67,48,"Chr4",4
67,49,"Chr4",7
67,50,"Chr4",9
67,51,"Chr4",9
67,52,"Chr4",10
67,53,"Chr4",12
67,54,"Chr4",13
67,55,"Chr4",13
67,56,"Chr4",6
67,57,"Chr4",4
67,58,"Chr4",7
67,59,"Chr4",6
67,60,"Chr4",7
67,61,"Chr4",3
67,62,"Chr4",2
67,63,"Chr4",4
67,64,"Chr4",3
67,65,"Chr4",801
67,66,"Chr4",1818
67,67,"Chr4",4945
67,68,"Chr4",2619
67,69,"Chr4",1509
67,70,"Chr4",797
67,71,"Chr4",477
67,72,"Chr4",257
67,73,"Chr4",98
67,74,"Chr4",87
67,75,"Chr4",66
67,76,"Chr4",68
67,77,"Chr4",63
67,78,"Chr4",73
67,79,"Chr4",48
67,80,"Chr4",51
68,1,"Chr4",1
68,2,"Chr4",6
68,3,"Chr4",5
68,4,"Chr4",5
68,5,"Chr4",4
68,6,"Chr4",8
68,7,"Chr4",9
68,8,"Chr4",9
68,9,"Chr4",9
68,10,"Chr4",28
68,11,"Chr4",11
68,12,"Chr4",20
68,13,"Chr4",17
68,14,"Chr4",9
68,15,"Chr4",16
68,16,"Chr4",5
68,17,"Chr4",5
68,18,"Chr4",6
68,19,"Chr4",4
68,20,"Chr4",2
68,21,"Chr4",4
68,22,"Chr4",4
68,23,"Chr4",4
68,24,"Chr4",1
68,25,"Chr4",2
68,26,"Chr4",5
68,27,"Chr4",6
68,28,"Chr4",4
68,29,"Chr4",5
68,30,"Chr4",9
68,31,"Chr4",10
68,32,"Chr4",18
68,33,"Chr4",13
68,34,"Chr4",15
68,35,"Chr4",19
68,36,"Chr4",12
68,37,"Chr4",10
68,38,"Chr4",9
68,39,"Chr4",5
68,40,"Chr4",11
68,41,"Chr4",3
68,42,"Chr4",5
68,43,"Chr4",0
68,44,"Chr4",5
68,45,"Chr4",5
68,46,"Chr4",5
68,47,"Chr4",5
68,48,"Chr4",9
68,49,"Chr4",6
68,50,"Chr4",9
68,51,"Chr4",11
68,52,"Chr4",12
68,53,"Chr4",18
68,54,"Chr4",14
68,55,"Chr4",17
68,56,"Chr4",19
68,57,"Chr4",14
68,58,"Chr4",7
68,59,"Chr4",5
68,60,"Chr4",3
68,61,"Chr4",1
68,62,"Chr4",4
68,63,"Chr4",6
68,64,"Chr4",4
68,65,"Chr4",621
68,66,"Chr4",1266
68,67,"Chr4",2619
68,68,"Chr4",5610
68,69,"Chr4",2505
68,70,"Chr4",1258
68,71,"Chr4",647
68,72,"Chr4",311
68,73,"Chr4",117
68,74,"Chr4",97
68,75,"Chr4",104
68,76,"Chr4",62
68,77,"Chr4",67
68,78,"Chr4",51
68,79,"Chr4",58
68,80,"Chr4",61
69,1,"Chr4",3
69,2,"Chr4",4
69,3,"Chr4",9
69,4,"Chr4",4
69,5,"Chr4",2
69,6,"Chr4",8
69,7,"Chr4",14
69,8,"Chr4",8
69,9,"Chr4",9
69,10,"Chr4",20
69,11,"Chr4",22
69,12,"Chr4",18
69,13,"Chr4",15
69,14,"Chr4",19
69,15,"Chr4",14
69,16,"Chr4",10
69,17,"Chr4",7
69,18,"Chr4",6
69,19,"Chr4",8
69,20,"Chr4",3
69,21,"Chr4",4
69,22,"Chr4",4
69,23,"Chr4",3
69,24,"Chr4",1
69,25,"Chr4",2
69,26,"Chr4",5
69,27,"Chr4",4
69,28,"Chr4",2
69,29,"Chr4",8
69,30,"Chr4",10
69,31,"Chr4",11
69,32,"Chr4",18
69,33,"Chr4",22
69,34,"Chr4",15
69,35,"Chr4",24
69,36,"Chr4",15
69,37,"Chr4",12
69,38,"Chr4",7
69,39,"Chr4",8
69,40,"Chr4",4
69,41,"Chr4",4
69,42,"Chr4",3
69,43,"Chr4",4
69,44,"Chr4",2
69,45,"Chr4",5
69,46,"Chr4",6
69,47,"Chr4",1
69,48,"Chr4",6
69,49,"Chr4",11
69,50,"Chr4",12
69,51,"Chr4",9
69,52,"Chr4",14
69,53,"Chr4",23
69,54,"Chr4",31
69,55,"Chr4",17
69,56,"Chr4",19
69,57,"Chr4",16
69,58,"Chr4",12
69,59,"Chr4",12
69,60,"Chr4",4
69,61,"Chr4",2
69,62,"Chr4",3
69,63,"Chr4",3
69,64,"Chr4",1
69,65,"Chr4",470
69,66,"Chr4",813
69,67,"Chr4",1509
69,68,"Chr4",2505
69,69,"Chr4",4908
69,70,"Chr4",1779
69,71,"Chr4",770
69,72,"Chr4",418
69,73,"Chr4",109
69,74,"Chr4",107
69,75,"Chr4",82
69,76,"Chr4",79
69,77,"Chr4",72
69,78,"Chr4",72
69,79,"Chr4",67
69,80,"Chr4",59
70,1,"Chr4",5
70,2,"Chr4",6
70,3,"Chr4",4
70,4,"Chr4",3
70,5,"Chr4",5
70,6,"Chr4",11
70,7,"Chr4",9
70,8,"Chr4",9
70,9,"Chr4",14
70,10,"Chr4",22
70,11,"Chr4",23
70,12,"Chr4",26
70,13,"Chr4",14
70,14,"Chr4",23
70,15,"Chr4",15
70,16,"Chr4",12
70,17,"Chr4",2
70,18,"Chr4",6
70,19,"Chr4",9
70,20,"Chr4",4
70,21,"Chr4",2
70,22,"Chr4",1
70,23,"Chr4",4
70,24,"Chr4",1
70,25,"Chr4",6
70,26,"Chr4",7
70,27,"Chr4",5
70,28,"Chr4",3
70,29,"Chr4",2
70,30,"Chr4",15
70,31,"Chr4",20
70,32,"Chr4",18
70,33,"Chr4",33
70,34,"Chr4",24
70,35,"Chr4",23
70,36,"Chr4",12
70,37,"Chr4",17
70,38,"Chr4",13
70,39,"Chr4",9
70,40,"Chr4",6
70,41,"Chr4",5
70,42,"Chr4",4
70,43,"Chr4",3
70,44,"Chr4",6
70,45,"Chr4",5
70,46,"Chr4",5
70,47,"Chr4",5
70,48,"Chr4",8
70,49,"Chr4",9
70,50,"Chr4",13
70,51,"Chr4",22
70,52,"Chr4",24
70,53,"Chr4",36
70,54,"Chr4",26
70,55,"Chr4",27
70,56,"Chr4",18
70,57,"Chr4",21
70,58,"Chr4",4
70,59,"Chr4",10
70,60,"Chr4",7
70,61,"Chr4",7
70,62,"Chr4",2
70,63,"Chr4",6
70,64,"Chr4",1
70,65,"Chr4",348
70,66,"Chr4",572
70,67,"Chr4",797
70,68,"Chr4",1258
70,69,"Chr4",1779
70,70,"Chr4",2999
70,71,"Chr4",1061
70,72,"Chr4",593
70,73,"Chr4",130
70,74,"Chr4",121
70,75,"Chr4",99
70,76,"Chr4",90
70,77,"Chr4",73
70,78,"Chr4",79
70,79,"Chr4",67
70,80,"Chr4",69
71,1,"Chr4",3
71,2,"Chr4",5
71,3,"Chr4",7
71,4,"Chr4",4
71,5,"Chr4",10
71,6,"Chr4",7
71,7,"Chr4",10
71,8,"Chr4",19
71,9,"Chr4",20
71,10,"Chr4",25
71,11,"Chr4",26
71,12,"Chr4",20
71,13,"Chr4",26
71,14,"Chr4",22
71,15,"Chr4",17
71,16,"Chr4",14
71,17,"Chr4",9
71,18,"Chr4",12
71,19,"Chr4",3
71,20,"Chr4",6
71,21,"Chr4",4
71,22,"Chr4",4
71,23,"Chr4",5
71,24,"Chr4",1
71,25,"Chr4",1
71,26,"Chr4",4
71,27,"Chr4",5
71,28,"Chr4",12
71,29,"Chr4",14
71,30,"Chr4",12
71,31,"Chr4",21
71,32,"Chr4",20
71,33,"Chr4",31
71,34,"Chr4",21
71,35,"Chr4",29
71,36,"Chr4",25
71,37,"Chr4",15
71,38,"Chr4",16
71,39,"Chr4",13
71,40,"Chr4",7
71,41,"Chr4",8
71,42,"Chr4",10
71,43,"Chr4",2
71,44,"Chr4",4
71,45,"Chr4",5
71,46,"Chr4",4
71,47,"Chr4",11
71,48,"Chr4",8
71,49,"Chr4",15
71,50,"Chr4",12
71,51,"Chr4",21
71,52,"Chr4",20
71,53,"Chr4",19
71,54,"Chr4",31
71,55,"Chr4",25
71,56,"Chr4",15
71,57,"Chr4",13
71,58,"Chr4",14
71,59,"Chr4",8
71,60,"Chr4",8
71,61,"Chr4",7
71,62,"Chr4",5
71,63,"Chr4",2
71,64,"Chr4",6
71,65,"Chr4",215
71,66,"Chr4",314
71,67,"Chr4",477
71,68,"Chr4",647
71,69,"Chr4",770
71,70,"Chr4",1061
71,71,"Chr4",1861
71,72,"Chr4",744
71,73,"Chr4",163
71,74,"Chr4",140
71,75,"Chr4",98
71,76,"Chr4",116
71,77,"Chr4",82
71,78,"Chr4",76
71,79,"Chr4",82
71,80,"Chr4",46
72,1,"Chr4",3
72,2,"Chr4",1
72,3,"Chr4",9
72,4,"Chr4",7
72,5,"Chr4",3
72,6,"Chr4",9
72,7,"Chr4",8
72,8,"Chr4",11
72,9,"Chr4",13
72,10,"Chr4",21
72,11,"Chr4",35
72,12,"Chr4",42
72,13,"Chr4",28
72,14,"Chr4",19
72,15,"Chr4",25
72,16,"Chr4",14
72,17,"Chr4",8
72,18,"Chr4",7
72,19,"Chr4",12
72,20,"Chr4",6
72,21,"Chr4",3
72,22,"Chr4",6
72,23,"Chr4",3
72,24,"Chr4",3
72,25,"Chr4",5
72,26,"Chr4",3
72,27,"Chr4",7
72,28,"Chr4",6
72,29,"Chr4",11
72,30,"Chr4",17
72,31,"Chr4",19
72,32,"Chr4",25
72,33,"Chr4",24
72,34,"Chr4",22
72,35,"Chr4",20
72,36,"Chr4",24
72,37,"Chr4",27
72,38,"Chr4",14
72,39,"Chr4",6
72,40,"Chr4",8
72,41,"Chr4",6
72,42,"Chr4",4
72,43,"Chr4",5
72,44,"Chr4",3
72,45,"Chr4",0
72,46,"Chr4",7
72,47,"Chr4",8
72,48,"Chr4",6
72,49,"Chr4",11
72,50,"Chr4",17
72,51,"Chr4",25
72,52,"Chr4",27
72,53,"Chr4",24
72,54,"Chr4",23
72,55,"Chr4",24
72,56,"Chr4",23
72,57,"Chr4",22
72,58,"Chr4",14
72,59,"Chr4",9
72,60,"Chr4",8
72,61,"Chr4",8
72,62,"Chr4",10
72,63,"Chr4",2
72,64,"Chr4",3
72,65,"Chr4",144
72,66,"Chr4",227
72,67,"Chr4",257
72,68,"Chr4",311
72,69,"Chr4",418
72,70,"Chr4",593
72,71,"Chr4",744
72,72,"Chr4",1545
72,73,"Chr4",229
72,74,"Chr4",175
72,75,"Chr4",142
72,76,"Chr4",150
72,77,"Chr4",127
72,78,"Chr4",112
72,79,"Chr4",83
72,80,"Chr4",86
73,1,"Chr4",3
73,2,"Chr4",8
73,3,"Chr4",4
73,4,"Chr4",5
73,5,"Chr4",4
73,6,"Chr4",13
73,7,"Chr4",13
73,8,"Chr4",12
73,9,"Chr4",28
73,10,"Chr4",22
73,11,"Chr4",28
73,12,"Chr4",22
73,13,"Chr4",24
73,14,"Chr4",19
73,15,"Chr4",20
73,16,"Chr4",15
73,17,"Chr4",9
73,18,"Chr4",6
73,19,"Chr4",5
73,20,"Chr4",4
73,21,"Chr4",5
73,22,"Chr4",1
73,23,"Chr4",3
73,24,"Chr4",6
73,25,"Chr4",3
73,26,"Chr4",7
73,27,"Chr4",6
73,28,"Chr4",9
73,29,"Chr4",9
73,30,"Chr4",12
73,31,"Chr4",20
73,32,"Chr4",19
73,33,"Chr4",34
73,34,"Chr4",28
73,35,"Chr4",25
73,36,"Chr4",29
73,37,"Chr4",21
73,38,"Chr4",15
73,39,"Chr4",12
73,40,"Chr4",8
73,41,"Chr4",6
